endTime,artistName,trackName,msPlayed
2020-07-07 11:52,Neil Young,"My My, Hey Hey (Out of the Blue) - 2016 Remaster",227705
2020-07-07 11:52,Neil Young,Heart of Gold - 2009 Remaster,34095
2020-07-07 11:56,Slade,Far Far Away,215840
2020-07-07 12:17,Cream,White Room,142878
2020-07-07 12:22,Mumford & Sons,Dust Bowl Dance,280653
2020-07-07 12:23,DJ Adlib,Streets,2983
2020-07-07 12:23,Dexter,The Future,2343
2020-07-07 12:26,Dexter,Everyday Like This,133906
2020-07-07 12:28,Mumford & Sons,Dust Bowl Dance,136600
2020-07-07 19:29,Hannes Wader,Kokain,58945
2020-07-08 11:41,Gemischtes Hack,#111 JAMES BOND JAMES BOND,632331
2020-07-08 16:14,Herman's Hermits,No Milk Today - Mono Version,14787
2020-07-09 10:40,Gemischtes Hack,#111 JAMES BOND JAMES BOND,554373
2020-07-09 13:29,Gemischtes Hack,#111 JAMES BOND JAMES BOND,1021421
2020-07-09 13:35,Oxia,Domino - Rework,340005
2020-07-09 13:38,Cosmic Boys,Phoenix,177100
2020-07-09 13:44,UMEK,Vibrancy - Original Mix,359086
2020-07-09 13:47,Slade,Far Far Away,200944
2020-07-09 13:49,Guts,And the Living Is Easy,154216
2020-07-09 13:50,Golden Earring,Another 45 Miles,11973
2020-07-09 13:52,Creedence Clearwater Revival,Have You Ever Seen The Rain,160133
2020-07-09 13:53,Creedence Clearwater Revival,Suzie Q,70008
2020-07-09 13:53,Haftbefehl,069,3041
2020-07-09 13:54,Trettmann,Knöcheltief,11082
2020-07-09 13:54,KitschKrieg,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",1343
2020-07-09 13:56,Haftbefehl,069,145664
2020-07-09 13:56,KitschKrieg,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",1041
2020-07-09 13:58,Trettmann,Knöcheltief,95292
2020-07-09 14:00,Yann Tiersen,Porz Goret,121728
2020-07-09 14:00,Calexico,Service Repair - Re-Release,822
2020-07-09 14:00,DJ Adlib,Streets,10154
2020-07-09 14:02,Dexter,Everyday Like This,133906
2020-07-09 14:05,Mumford & Sons,Dust Bowl Dance,173547
2020-07-09 15:54,Gemischtes Hack,#111 JAMES BOND JAMES BOND,2457064
2020-07-09 22:34,Gemischtes Hack,#111 JAMES BOND JAMES BOND,1624160
2020-07-11 09:26,UMEK,Vibrancy - Original Mix,366870
2020-07-11 09:31,Hans Zimmer,Time,275546
2020-07-11 10:00,Ramin Djawadi,Light of the Seven,589094
2020-07-11 10:04,Ramin Djawadi,The Winds of Winter,209808
2020-07-11 10:07,Ramin Djawadi,Khaleesi,185710
2020-07-11 10:08,Ramin Djawadi,Shall We Begin?,84080
2020-07-11 10:10,Ramin Djawadi,The Queen's Justice,81506
2020-07-11 10:11,Ramin Djawadi,A Lion's Legacy,94786
2020-07-11 10:23,Ramin Djawadi,Message for Cersei,103440
2020-07-11 10:25,Ramin Djawadi,Winterfell,163733
2020-07-11 10:28,Ramin Djawadi,Mother Of Dragons,155720
2020-07-11 10:30,Ramin Djawadi,I Will Keep You Safe,138440
2020-07-11 10:33,The National,The Rains Of Castomere,144253
2020-07-11 11:59,Ramin Djawadi,A Lannister Always Pays His Debts,170560
2020-07-11 12:03,Hans Zimmer,A Family Affair,214266
2020-07-11 12:06,Hans Zimmer,Davy Jones,195240
2020-07-11 12:09,Howard Shore,Concerning Hobbits,175040
2020-07-11 12:16,Howard Shore,"The Breaking of the Fellowship (feat. ""In Dreams"")",440800
2020-07-11 12:21,Howard Shore,Isengard Unleashed,301040
2020-07-11 12:25,The Meridian Studio Ensemble,Interstellar - Main Theme -Trailer Version Extended (2014),246138
2020-07-11 12:28,The Meridian Studio Ensemble,Inception - Dream Is Collapsing (2010),146952
2020-07-11 12:30,Hans Zimmer,Discombobulate,145080
2020-07-11 12:33,Alexandre Desplat,The Imitation Game,157026
2020-07-11 12:37,Fleet Foxes,Mykonos,275306
2020-07-11 12:39,Ramin Djawadi,"Main Title - From The ""Game Of Thrones"" Soundtrack",106280
2020-07-11 12:43,TV On The Radio,DLZ,228706
2020-07-11 12:47,John Murphy,Adagio in D Minor,249647
2020-07-11 12:53,Ludovico Einaudi,Time Lapse,331400
2020-07-11 12:56,Woodkid,Iron,187466
2020-07-11 12:59,Ennio Morricone,Here's to you (feat. Joan Baez),188826
2020-07-11 13:08,Ramin Djawadi,The Night King,530532
2020-07-11 13:15,M83,Un nouveau soleil,402346
2020-07-11 13:18,Charlie Cunningham,Minimum,179866
2020-07-11 13:21,Ramin Djawadi,The Winds of Winter,209808
2020-07-11 15:00,Ramin Djawadi,Khaleesi,185710
2020-07-11 15:01,Ramin Djawadi,Shall We Begin?,84080
2020-07-11 15:02,Ramin Djawadi,The Queen's Justice,81506
2020-07-11 15:04,Ramin Djawadi,A Lion's Legacy,94786
2020-07-11 15:06,Ramin Djawadi,Message for Cersei,103440
2020-07-11 15:08,Ramin Djawadi,Winterfell,163733
2020-07-11 15:11,Ramin Djawadi,Mother Of Dragons,155720
2020-07-11 15:13,Ramin Djawadi,I Will Keep You Safe,138440
2020-07-11 15:16,The National,The Rains Of Castomere,144253
2020-07-11 15:19,Ramin Djawadi,A Lannister Always Pays His Debts,170560
2020-07-11 15:22,Hans Zimmer,A Family Affair,214266
2020-07-11 15:25,Hans Zimmer,Davy Jones,195240
2020-07-11 15:28,Howard Shore,Concerning Hobbits,175040
2020-07-11 15:35,Howard Shore,"The Breaking of the Fellowship (feat. ""In Dreams"")",425014
2020-07-11 17:21,Thomas Felletschin,Es Nimmt Was Von Einem,144200
2020-07-12 02:01,Thomas Felletschin,Es Nimmt Was Von Einem,165160
2020-07-12 13:14,Thomas Felletschin,Es Nimmt Was Von Einem,60540
2020-07-12 13:17,Thomas Felletschin,Es Nimmt Was Von Einem,208180
2020-07-12 13:20,JORIS,Du,152420
2020-07-12 13:24,Hans Zimmer,Time,275546
2020-07-12 13:34,Ramin Djawadi,Light of the Seven,589094
2020-07-12 13:37,Ramin Djawadi,The Winds of Winter,209808
2020-07-12 13:41,Ramin Djawadi,Khaleesi,185710
2020-07-12 13:42,Ramin Djawadi,Shall We Begin?,84080
2020-07-12 13:43,Ramin Djawadi,The Queen's Justice,81506
2020-07-12 13:51,Ramin Djawadi,A Lion's Legacy,20042
2020-07-12 13:54,Thomas Felletschin,Es Nimmt Was Von Einem,161060
2020-07-12 13:56,Oliver Koletzki,The Power Of Rausch,109040
2020-07-12 14:02,Alec Troniq,Faces,397608
2020-07-12 14:08,Worakls,Porto,330000
2020-07-12 15:37,Joris Delacroix,Air France - Synapson Remix,345981
2020-07-13 12:11,Thomas Felletschin,Es Nimmt Was Von Einem,239463
2020-07-13 12:25,Dexter,Everyday Like This,124649
2020-07-13 12:25,Mumford & Sons,Dust Bowl Dance,1111
2020-07-13 12:26,Nicky Jam,El Perdón,110294
2020-07-13 19:37,Rodríguez,Sugar Man,215743
2020-07-13 19:42,Guts,And the Living Is Easy,313167
2020-07-13 19:45,Slade,Far Far Away,215840
2020-07-13 19:50,Oxia,Domino - Rework,250415
2020-07-13 19:53,Cosmic Boys,Phoenix,150546
2020-07-13 19:55,Dexter,Everyday Like This,133906
2020-07-13 19:59,Mumford & Sons,Dust Bowl Dance,236293
2020-07-13 20:02,Shwayze,Buzzin',212280
2020-07-13 20:04,Dexter,The Future,137533
2020-07-13 20:05,DJ Adlib,Streets,34317
2020-07-13 20:09,Milky Chance,Down By The River,31976
2020-07-13 20:09,Milky Chance,The Game,213280
2020-07-13 20:14,Yann Tiersen,Porz Goret,282236
2020-07-13 20:21,Cosmic Boys,Phoenix,435238
2020-07-13 20:27,Oliver Koletzki,Hypnotized,340560
2020-07-13 20:33,Joachim Pastor,Wayfaring Stranger feat. Florence Bird - AKA AKA & Thalstroem Remix,393380
2020-07-13 20:41,Maceo Plex,Solitary Daze,463405
2020-07-13 20:47,Alec Troniq,Faces,397608
2020-07-13 20:49,Worakls,Porto,98968
2020-07-13 20:52,Joris Delacroix,Air France - Synapson Remix,200418
2020-07-13 20:53,Mumford & Sons,Dust Bowl Dance,39476
2020-07-13 20:53,Samra,Cataleya,1529
2020-07-13 20:56,Haftbefehl,069,222767
2020-07-13 20:56,KitschKrieg,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",17399
2020-07-13 20:57,KitschKrieg,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",18899
2020-07-13 21:23,Trettmann,Stolpersteine,67560
2020-07-14 06:49,Hans Zimmer,Time,275546
2020-07-14 07:04,Ramin Djawadi,Light of the Seven,589094
2020-07-14 07:08,Ramin Djawadi,The Winds of Winter,209808
2020-07-14 07:11,Ramin Djawadi,Khaleesi,185710
2020-07-14 07:12,Ramin Djawadi,Shall We Begin?,84080
2020-07-14 07:14,Ramin Djawadi,The Queen's Justice,81506
2020-07-14 07:15,Ramin Djawadi,A Lion's Legacy,94786
2020-07-14 07:17,Ramin Djawadi,Message for Cersei,103440
2020-07-14 07:20,Ramin Djawadi,Winterfell,163733
2020-07-14 07:22,Ramin Djawadi,Mother Of Dragons,155720
2020-07-14 07:25,Ramin Djawadi,I Will Keep You Safe,138440
2020-07-14 07:27,The National,The Rains Of Castomere,144253
2020-07-14 07:30,Ramin Djawadi,A Lannister Always Pays His Debts,170560
2020-07-14 07:33,Hans Zimmer,A Family Affair,214266
2020-07-14 07:37,Hans Zimmer,Davy Jones,195240
2020-07-14 07:40,Howard Shore,Concerning Hobbits,175040
2020-07-14 07:47,Howard Shore,"The Breaking of the Fellowship (feat. ""In Dreams"")",440800
2020-07-14 07:59,Howard Shore,Isengard Unleashed,301040
2020-07-14 08:03,The Meridian Studio Ensemble,Interstellar - Main Theme -Trailer Version Extended (2014),246138
2020-07-14 08:06,The Meridian Studio Ensemble,Inception - Dream Is Collapsing (2010),146952
2020-07-14 08:08,Hans Zimmer,Discombobulate,145080
2020-07-14 08:11,Alexandre Desplat,The Imitation Game,157026
2020-07-14 08:14,Thomas Newman,American Beauty,186066
2020-07-14 08:16,Charlie Cunningham,An Opening,35000
2020-07-14 08:16,Yann Tiersen,I've Never Been There,95093
2020-07-14 08:19,Richard Hawley,Ballad of a Thin Man,1190
2020-07-14 08:19,Eels,That Look You Give That Guy,2120
2020-07-14 08:19,Hans Zimmer,S.T.A.Y.,169590
2020-07-14 08:22,Woodkid,Iron,187466
2020-07-14 08:24,Charlie Cunningham,Minimum,7970
2020-07-14 08:24,Nils Frahm,Says,79783
2020-07-14 08:25,Fat Freddy's Drop,Blackbird,72090
2020-07-14 08:32,Worakls,Toi,428945
2020-07-14 08:39,Joachim Pastor,Millenium,421935
2020-07-14 08:47,NTO,Alter Ego,444878
2020-07-14 08:54,Niconé,Rej Senhor - Original Version,454028
2020-07-14 09:02,Aril Brikha,Forever Frost - Original Mix,482000
2020-07-14 09:08,10dens,Arise,337630
2020-07-14 09:22,Klangkarussell,Sternenkinder,825971
2020-07-14 09:43,Joris Delacroix,Entourloupe,430866
2020-07-14 09:50,NTO,La clé des champs,416000
2020-07-14 09:58,Joachim Pastor,Goodbyes,466935
2020-07-14 10:05,Teho,Behind Me,427986
2020-07-14 10:13,10dens,In A Distant World - Hauk N Baum Remix,462304
2020-07-14 10:18,Worakls,Porto,330000
2020-07-14 11:35,Baywatch Berlin,Haschfüchse im Bingobus,3592
2020-07-14 11:41,Alec Troniq,Faces,279496
2020-07-14 11:56,Baywatch Berlin,Haschfüchse im Bingobus,1261657
2020-07-15 06:19,Thomas Felletschin,Es Nimmt Was Von Einem,240856
2020-07-15 06:21,Thomas Felletschin,Es Nimmt Was Von Einem,114553
2020-07-15 06:24,The Mamas & The Papas,California Dreamin' - Single Version,162373
2020-07-15 06:28,Iggy Pop,The Passenger,283360
2020-07-15 06:32,The Rolling Stones,"Paint It, Black",202266
2020-07-15 06:34,Creedence Clearwater Revival,Have You Ever Seen The Rain,160133
2020-07-15 06:43,Creedence Clearwater Revival,Suzie Q,517160
2020-07-15 06:48,Golden Earring,Another 45 Miles,283840
2020-07-15 06:51,The Sonics,Have Love Will Travel,160400
2020-07-15 06:54,Neil Young,"My My, Hey Hey (Out of the Blue) - 2016 Remaster",227705
2020-07-15 06:57,Neil Young,Heart of Gold - 2009 Remaster,187013
2020-07-15 07:01,Rodríguez,Sugar Man,229413
2020-07-15 07:04,Herman's Hermits,No Milk Today - Mono Version,174333
2020-07-15 07:38,Guts,And the Living Is Easy,313167
2020-07-15 11:02,Dexter,Everyday Like This,133901
2020-07-15 11:02,Mumford & Sons,Dust Bowl Dance,9463
2020-07-15 11:15,Mumford & Sons,Dust Bowl Dance,170163
2020-07-15 12:05,Mumford & Sons,Dust Bowl Dance,280653
2020-07-15 12:11,Alborosie,Kingston Town,38827
2020-07-15 12:14,UB40,Kingston Town,218889
2020-07-15 12:16,Jacob Miller,Tenement Yard,98534
2020-07-15 12:24,UB40,Kingston Town,78808
2020-07-15 12:31,UB40,Kingston Town,450402
2020-07-15 12:32,UB40,Kingston Town,3979
2020-07-15 12:32,Jacob Miller,Tenement Yard,58740
2020-07-15 12:35,Haftbefehl,069,169289
2020-07-15 12:39,Mumford & Sons,The Cave,215626
2020-07-15 12:41,Mumford & Sons,Guiding Light,125357
2020-07-15 12:53,Slade,Far Far Away,204053
2020-07-15 16:45,Neil Young,Heart of Gold - 2009 Remaster,187013
2020-07-15 16:49,Rodríguez,Sugar Man,229413
2020-07-15 16:52,Herman's Hermits,No Milk Today - Mono Version,174333
2020-07-15 16:58,Guts,And the Living Is Easy,313167
2020-07-15 17:13,Slade,Far Far Away,85542
2020-07-15 20:04,Haftbefehl,069,22261
2020-07-15 20:12,Worakls,Salzburg,436150
2020-07-15 20:18,NTO,The Morning After,408595
2020-07-15 20:28,NTO,Trauma - Worakls Remix,600121
2020-07-15 20:36,Worakls,Bleu,466224
2020-07-15 20:57,NTO,The Morning After,299342
2020-07-16 14:21,Iggy Pop,The Passenger,283360
2020-07-16 14:24,The Rolling Stones,"Paint It, Black",202266
2020-07-16 14:27,Creedence Clearwater Revival,Have You Ever Seen The Rain,160133
2020-07-16 14:34,Creedence Clearwater Revival,Suzie Q,439402
2020-07-17 12:38,The Real Python Podcast,Ten Years of Flask: Conversation With Creator Armin Ronacher,160101
2020-07-17 12:58,Baywatch Berlin,Haschfüchse im Bingobus,1163597
2020-07-17 21:57,Towards Data Science,37. Sean Knapp - The brave new world of data engineering,1420
2020-07-17 22:13,Towards Data Science,37. Sean Knapp - The brave new world of data engineering,392260
2020-07-20 07:34,Ava Max,Kings & Queens,162398
2020-07-20 07:36,Ava Max,Salt,144661
2020-07-20 07:36,Calexico,Service Repair - Re-Release,2190
2020-07-20 07:38,Dexter,Everyday Like This,119440
2020-07-20 07:43,Mumford & Sons,Dust Bowl Dance,280653
2020-07-20 07:43,Mattafix,Living Darfur,18790
2020-07-20 07:46,Manu Chao,Bongo Bong,158426
2020-07-20 07:48,Jules Ahoi,Robinson Crusoe,2020
2020-07-20 07:48,Martin Jondo,Jah Gringo (Accoustic Version),131533
2020-07-20 07:48,Iggy Pop,The Passenger,500
2020-07-20 07:48,Sean Koch,Lift You Up,1710
2020-07-20 07:53,Iggy Pop,The Passenger,283360
2020-07-20 07:55,Sean Koch,Lift You Up,101300
2020-07-20 07:55,Stand High Patrol,Brest Bay,1850
2020-07-20 07:58,Bonaparte,Anti Anti,194312
2020-07-20 08:03,Beginner,City Blues,326400
2020-07-20 08:04,FIL BO RIVA,Like Eye Did,2130
2020-07-20 08:04,Patrice,Burning Bridges,2110
2020-07-20 08:04,Pedestrians,I Haven't,1320
2020-07-20 08:04,Jeremy Loops,Down South,1430
2020-07-20 08:04,Beginner,Füchse,14440
2020-07-20 08:04,Jan Blomqvist,Big Jet Plane - Animal Trainer Remix,1160
2020-07-20 08:04,Blumentopf,SoLaLa,38657
2020-07-20 08:10,Joris Delacroix,Air France - Synapson Remix,351000
2020-07-20 08:39,Jan Blomqvist,Big Jet Plane - Animal Trainer Remix,400926
2020-07-20 08:47,Oxia,Domino - Rework,459730
2020-07-20 09:20,Mees Dierdorp,Smile For You,471774
2020-07-20 09:28,Paul Kalkbrenner,Cloud Rider,35620
2020-07-20 09:28,Maceo Plex,Solitary Daze,463405
2020-07-20 09:56,Dirty Doering,Emma Wong,172230
2020-07-20 09:59,Ava Max,Kings & Queens,162398
2020-07-20 10:02,Ava Max,Salt,180283
2020-07-20 10:03,Nas,N.Y. State of Mind,5990
2020-07-20 10:03,Mobb Deep,Survival of the Fittest,7600
2020-07-20 10:03,Mobb Deep,"Shook Ones, Pt. II",19130
2020-07-20 10:03,Ava Max,Sweet but Psycho,9508
2020-07-20 10:03,The Notorious B.I.G.,Hypnotize - 2014 Remaster,1800
2020-07-20 10:03,Dr. Dre,Forgot About Dre,4280
2020-07-20 16:44,Eminem,The Way I Am,243770
2020-07-20 16:49,Milky Chance,Blossom,6011
2020-07-20 16:54,Milky Chance,Stolen Dance,309670
2020-07-21 08:55,Thomas Felletschin,Es Nimmt Was Von Einem,188180
2020-07-21 08:58,Ava Max,Kings & Queens,162398
2020-07-21 09:01,Ava Max,Salt,180283
2020-07-21 09:04,Ava Max,Kings & Queens,162398
2020-07-21 09:17,Ava Max,Salt,100999
2020-07-21 09:21,Frédéric Chopin,"Nocturne in C-Sharp Minor, B. 49",244066
2020-07-21 09:22,Yann Tiersen,Dispute,79223
2020-07-21 09:27,Hans Zimmer,Time,275546
2020-07-21 09:44,Ramin Djawadi,Light of the Seven,589094
2020-07-21 09:47,Ramin Djawadi,The Winds of Winter,209808
2020-07-21 09:50,Ramin Djawadi,Khaleesi,185710
2020-07-21 09:52,Ramin Djawadi,Shall We Begin?,84080
2020-07-21 09:53,Ramin Djawadi,The Queen's Justice,81506
2020-07-21 09:55,Ramin Djawadi,A Lion's Legacy,94786
2020-07-21 09:56,Ramin Djawadi,Message for Cersei,103440
2020-07-21 09:59,Ramin Djawadi,Winterfell,163733
2020-07-21 10:02,Ramin Djawadi,Mother Of Dragons,155720
2020-07-21 10:04,Ramin Djawadi,I Will Keep You Safe,138440
2020-07-21 10:06,The National,The Rains Of Castomere,144253
2020-07-21 10:09,Ramin Djawadi,A Lannister Always Pays His Debts,170560
2020-07-21 10:13,Hans Zimmer,A Family Affair,214266
2020-07-21 10:16,Hans Zimmer,Davy Jones,195240
2020-07-21 10:19,Howard Shore,Concerning Hobbits,175040
2020-07-21 10:56,Howard Shore,"The Breaking of the Fellowship (feat. ""In Dreams"")",440800
2020-07-21 11:01,Howard Shore,Isengard Unleashed,301040
2020-07-21 11:05,The Meridian Studio Ensemble,Interstellar - Main Theme -Trailer Version Extended (2014),246138
2020-07-21 11:07,The Meridian Studio Ensemble,Inception - Dream Is Collapsing (2010),146952
2020-07-21 11:10,Hans Zimmer,Discombobulate,145080
2020-07-21 11:12,Alexandre Desplat,The Imitation Game,157026
2020-07-21 11:16,Ennio Morricone,The Ecstasy Of Gold,203226
2020-07-21 11:18,Yann Tiersen,"Comptine d'un autre été, l'après-midi",140733
2020-07-21 11:20,Other Lives,Dust Bowl III,118110
2020-07-21 11:22,Dick Dale and his Del-Tones,Miserlou,137426
2020-07-21 11:25,Kool & The Gang,Jungle Boogie,186533
2020-07-21 11:28,The Tornadoes,Bustin' Surfboards,146038
2020-07-21 11:31,Al Green,Let's Stay Together,199396
2020-07-21 14:53,Ricky Nelson,Lonesome Town - 1990 Digital Remaster,135840
2020-07-21 14:55,Dusty Springfield,Son Of A Preacher Man,146626
2020-07-21 14:58,Chuck Berry,You Never Can Tell,161906
2020-07-21 15:01,Urge Overkill,"Girl, You'll Be a Woman Soon",189626
2020-07-21 15:03,The Statler Brothers,Flowers On the Wall,24690
2020-07-21 15:03,Maria McKee,If Love Is A Red Dress (Hang Me In Rags),109325
2020-07-21 15:08,Hans Zimmer,Time,275546
2020-07-21 15:24,Ramin Djawadi,Light of the Seven,589094
2020-07-21 15:28,Ramin Djawadi,The Winds of Winter,209808
2020-07-21 15:31,Ramin Djawadi,Khaleesi,185710
2020-07-21 15:32,Ramin Djawadi,Shall We Begin?,84080
2020-07-21 15:34,Ramin Djawadi,The Queen's Justice,81506
2020-07-21 15:35,Ramin Djawadi,A Lion's Legacy,94786
2020-07-21 15:37,Ramin Djawadi,Message for Cersei,103440
2020-07-21 15:40,Ramin Djawadi,Winterfell,163733
2020-07-21 15:42,Ramin Djawadi,Mother Of Dragons,155720
2020-07-21 15:45,Ramin Djawadi,I Will Keep You Safe,138440
2020-07-21 15:47,The National,The Rains Of Castomere,144253
2020-07-21 15:50,Ramin Djawadi,A Lannister Always Pays His Debts,170560
2020-07-21 15:53,Hans Zimmer,A Family Affair,214266
2020-07-22 11:54,Milky Chance,Blossom,248576
2020-07-22 11:57,Shwayze,Buzzin',212280
2020-07-22 12:00,Dexter,The Future,137533
2020-07-22 12:04,DJ Adlib,Streets,251506
2020-07-22 12:09,Sebastian Sturm,Be Righteous,270893
2020-07-22 12:17,Calexico,Service Repair - Re-Release,201826
2020-07-22 12:17,Hans Zimmer,Davy Jones,5670
2020-07-22 12:22,Hans Zimmer,Time,275546
2020-07-22 12:32,Ramin Djawadi,Light of the Seven,589094
2020-07-22 12:35,Ramin Djawadi,The Winds of Winter,209808
2020-07-22 12:51,Ramin Djawadi,Khaleesi,185710
2020-07-22 12:53,Ramin Djawadi,Shall We Begin?,84080
2020-07-22 12:54,Ramin Djawadi,The Queen's Justice,81506
2020-07-22 12:56,Ramin Djawadi,A Lion's Legacy,94786
2020-07-22 12:57,Ramin Djawadi,Message for Cersei,103440
2020-07-22 20:14,Ramin Djawadi,Winterfell,163733
2020-07-22 20:17,Ramin Djawadi,Mother Of Dragons,155720
2020-07-22 20:19,Ramin Djawadi,I Will Keep You Safe,138440
2020-07-22 20:21,The National,The Rains Of Castomere,144253
2020-07-22 20:24,Ramin Djawadi,A Lannister Always Pays His Debts,170560
2020-07-22 20:28,Hans Zimmer,A Family Affair,214266
2020-07-22 20:31,Hans Zimmer,Davy Jones,195240
2020-07-22 20:34,Howard Shore,Concerning Hobbits,175040
2020-07-22 20:41,Howard Shore,"The Breaking of the Fellowship (feat. ""In Dreams"")",440800
2020-07-22 20:46,Howard Shore,Isengard Unleashed,301040
2020-07-22 20:50,The Meridian Studio Ensemble,Interstellar - Main Theme -Trailer Version Extended (2014),246138
2020-07-22 20:53,The Meridian Studio Ensemble,Inception - Dream Is Collapsing (2010),146952
2020-07-22 20:55,Hans Zimmer,Discombobulate,145080
2020-07-22 20:58,Alexandre Desplat,The Imitation Game,157026
2020-07-22 21:04,Nick Cave & The Bad Seeds,Red Right Hand - Peaky Blinders Theme;Flood Remix,380613
2020-07-22 21:05,Neal Acree,"Arthas, My Son (Cinematic Intro)",1210
2020-07-22 21:05,Ramin Djawadi,The Night King,4650
2020-07-22 21:05,dEUS,Nothing Really Ends,15526
2020-07-22 21:05,The Tallest Man On Earth,Love is All,630
2020-07-22 21:05,Balthazar,Decency,350
2020-07-22 21:05,Ennio Morricone,"The Good, The Bad And The Ugly - Main Title",7570
2020-07-22 21:08,Ennio Morricone,The Ecstasy Of Gold,203226
2020-07-22 21:09,Ennio Morricone,Gabriel's Oboe,37593
2020-07-22 21:09,Ennio Morricone,Once Upon a Time in the West - Main Theme,1530
2020-07-22 21:12,Ennio Morricone,The Ecstasy Of Gold,203226
2020-07-22 21:13,Ennio Morricone,The Ecstasy Of Gold,6690
2020-07-22 21:13,Ennio Morricone,Gabriel's Oboe,21573
2020-07-22 21:14,Ramin Djawadi,The Queen's Justice,81506
2020-07-22 21:16,Ramin Djawadi,A Lion's Legacy,94786
2020-07-22 21:17,Ramin Djawadi,Message for Cersei,103440
2020-07-22 21:20,Ramin Djawadi,Winterfell,163733
2020-07-22 21:23,Ramin Djawadi,Mother Of Dragons,155720
2020-07-22 21:25,Ramin Djawadi,I Will Keep You Safe,138440
2020-07-22 21:28,The National,The Rains Of Castomere,144253
2020-07-22 21:30,Ramin Djawadi,A Lannister Always Pays His Debts,170560
2020-07-22 21:34,Hans Zimmer,A Family Affair,214266
2020-07-22 21:37,Hans Zimmer,Davy Jones,195240
2020-07-22 21:40,Howard Shore,Concerning Hobbits,175040
2020-07-22 21:47,Howard Shore,"The Breaking of the Fellowship (feat. ""In Dreams"")",440800
2020-07-22 21:53,Howard Shore,Isengard Unleashed,301040
2020-07-22 21:57,The Meridian Studio Ensemble,Interstellar - Main Theme -Trailer Version Extended (2014),246138
2020-07-22 21:59,The Meridian Studio Ensemble,Inception - Dream Is Collapsing (2010),146952
2020-07-22 21:59,Hans Zimmer,Discombobulate,1022
2020-07-23 08:46,Ramin Djawadi,Light of the Seven,589094
2020-07-23 08:48,Ramin Djawadi,The Winds of Winter,102787
2020-07-23 14:21,Marcus Layton,Fairytale Gone Bad,2438
2020-07-23 14:21,WEISS,Feel My Needs,6820
2020-07-23 15:25,Amr Diab,Nour El Ein,307762
2020-07-23 15:29,Super Sako,Mi Gna (feat. Hayko),216920
2020-07-23 15:34,UB40,Kingston Town,231733
2020-07-23 15:39,Guts,And the Living Is Easy,313167
2020-07-23 15:43,Iggy Pop,The Passenger,219050
2020-07-23 15:47,Super Sako,Mi Gna (feat. Hayko),216920
2020-07-23 15:47,Amr Diab,Nour El Ein,3067
2020-07-23 15:47,Souad Massi,Raoui,4272
2020-07-23 15:49,Faudel,Tellement n'brick,18248
2020-07-23 15:49,Rachid Taha,Ecoute-Moi Camarade - Version Radio,15808
2020-07-23 15:49,Rayan,دانا دانا,74244
2020-07-23 15:50,Amr Diab,Nour El Ein,10653
2020-07-23 15:50,Ardian Bujupi,Kiss Kiss,30901
2020-07-23 15:50,Rachid Taha,Ecoute-Moi Camarade - Version Radio,2759
2020-07-23 15:50,Khaled,Chebba,14529
2020-07-23 15:51,Alabina,Baila Maria,32075
2020-07-23 15:51,Şahe Bedo,Çavreşamin,5337
2020-07-23 15:51,Mezdeke,Arab Rapsodi,27873
2020-07-23 15:52,Şahe Bedo,Nabe,4595
2020-07-23 15:52,Şahe Bedo,Gula Çiya,11544
2020-07-23 15:52,Agire Jiyan,Zer Mircan,7639
2020-07-23 15:52,Caneş Kız,Diyarbakır Halayı,1806
2020-07-23 15:52,Aynur,Keçe Kurdan,11419
2020-07-23 20:43,Rayan,دانا دانا,13565
2020-07-23 21:07,Rima,Bestia Muerta,2460
2020-07-24 00:40,Podkinski - Der Podcast mit Palina Rojinski,Tommi Schmitt - Gut oder Böse reloaded,1303492
2020-07-24 12:21,Podkinski - Der Podcast mit Palina Rojinski,Tommi Schmitt - Gut oder Böse reloaded,1080908
2020-07-24 19:39,Altin Gün,Cemalım,242720
2020-07-24 19:40,Milky Chance,Running,57232
2020-07-24 19:47,Kyrill & Redford,7 Days,408000
2020-07-24 19:49,Imogen Heap,Hide and Seek,116560
2020-07-24 19:53,a-ha,Take on Me,225280
2020-07-24 19:54,Electric Light Orchestra,Sweet Talkin' Woman,56831
2020-07-24 19:57,Moderat,Running,0
2020-07-24 19:57,Bryan Adams,Summer Of '69,206053
2020-07-24 20:02,Amr Diab,Nour El Ein,307762
2020-07-24 20:03,Rayan,دانا دانا,59971
2020-07-24 20:06,Farhad Shams,Jan e Janam,185132
2020-07-24 20:11,Guts,And the Living Is Easy,313167
2020-07-24 20:15,Najim Nawabi,Saqi Saqi,246640
2020-07-24 20:16,Hooverphonic,Mad About You,66927
2020-07-24 20:19,Pop Smoke,Yea Yea,185803
2020-07-24 20:49,Pop Smoke,Aim For The Moon (feat. Quavo),175756
2020-07-24 20:52,Pop Smoke,Woo Year (feat. Dread Woo),181714
2020-07-24 20:53,Sebastian Sturm,Be Righteous,0
2020-07-24 20:53,Pop Smoke,Welcome To The Party,89343
2020-07-24 20:53,DJ Adlib,Streets,860
