,Position,Track Name,Artist,Streams,URL,country
31,32,Despeinada,Ozuna,78057,https://open.spotify.com/track/0JAZWvvqttGFm4UMDsPQXC,CR
32,33,Jeans,Justin Quiles,77450,https://open.spotify.com/track/3GtnId3Cm1Xa6joCj08nzW,CR
33,34,Vida de Rico,Camilo,76635,https://open.spotify.com/track/4nTduFjaTmGysc9WKNuCcs,CR
34,35,Blinding Lights,The Weeknd,74532,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,CR
35,36,Mi Cuarto,Jerry Di,72489,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ,CR
36,37,Tattoo - Remix with Camilo,Rauw Alejandro,72451,https://open.spotify.com/track/4G3PTss3mU33Tau7t4KbwE,CR
37,38,Una Locura,Ozuna,71289,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU,CR
38,39,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,69840,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e,CR
39,40,"Ay, DiOs Mío!",KAROL G,69006,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776,CR
40,41,drivers license,Olivia Rodrigo,68863,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS,CR
41,42,Polvo,Nicky Jam,66103,https://open.spotify.com/track/68mrW6gXHgupgSiDHgaDi5,CR
42,43,En Tu Cuerpo - Remix,Lyanno,65988,https://open.spotify.com/track/3dEtfTtCXWW7N8WQ9FD29z,CR
43,44,Ropa Cara,Camilo,64143,https://open.spotify.com/track/2zY1iTaEgs8ROkkWtWLe7l,CR
44,45,Se Te Nota (with Guaynaa),Lele Pons,61811,https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu,CR
45,46,Quiéreme Mientras Se Pueda,Manuel Turizo,61064,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M,CR
46,47,Tusa,KAROL G,61039,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,CR
47,48,Save Your Tears,The Weeknd,60478,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g,CR
48,49,La Jeepeta - Remix,Nio Garcia,55644,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2,CR
49,50,No Te Contaron Mal,Christian Nodal,53225,https://open.spotify.com/track/7hbk4BaF66O09R1gq0bKwj,CR
50,51,Agua de Jamaica,Maluma,50628,https://open.spotify.com/track/41BzKiCrKpUQHS3TP0jmdr,CR
51,52,La Mitad,Camilo,50053,https://open.spotify.com/track/63Zaf8Rci6eOUPqDQ4fUFx,CR
52,53,Streets,Doja Cat,49850,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf,CR
53,54,Don't Start Now,Dua Lipa,49644,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,CR
54,55,Watermelon Sugar,Harry Styles,49462,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,CR
55,56,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix",Jay Wheeler,49236,https://open.spotify.com/track/7LE1K0lZyRFZjSlrnm7lfD,CR
56,57,Más De La Una,Piso 21,47601,https://open.spotify.com/track/69Y5IZuBvGyzySFt5x7kCq,CR
57,58,PROBLEMA,Daddy Yankee,47068,https://open.spotify.com/track/2dl5K2ScW7jYhAhuem06cm,CR
58,59,Se Me Olvidó,Christian Nodal,46387,https://open.spotify.com/track/7paFC3FEu1WtPVP4Do6VZN,CR
59,60,LA CANCIÓN,J Balvin,46330,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,CR
60,61,La Forma en Que Me Miras,Super Yei,45538,https://open.spotify.com/track/57Ba26w9eoXx8BBUNgRNLV,CR
61,62,Nace Un Borracho,Christian Nodal,44863,https://open.spotify.com/track/6SnO4yCCYtz2rffMpEAlro,CR
62,63,Caramelo,Ozuna,44266,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo,CR
63,64,Favorito,Camilo,44142,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q,CR
64,65,CÓMO SE SIENTE - Remix,Jhay Cortez,44118,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC,CR
65,66,Leave The Door Open,Bruno Mars,42901,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh,CR
66,67,No Me Conoce - Remix,Jhay Cortez,42535,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,CR
67,68,Astronaut In The Ocean,Masked Wolf,42402,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh,CR
68,69,Sigues Con El,Dímelo Flow,41323,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3,CR
69,70,Levitating (feat. DaBaby),Dua Lipa,41172,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,CR
70,71,Antes,Anuel AA,40774,https://open.spotify.com/track/73O30uMI7n6DuzBmbtO7kC,CR
71,72,Hola - Remix,Dalex,40614,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt,CR
72,73,Rojo,J Balvin,40501,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi,CR
73,74,Miedito o Qué? (feat. KAROL G),Ovy On The Drums,39555,https://open.spotify.com/track/7MoZgM6AsQaZw14WnKopuy,CR
74,75,HACIENDO QUE ME AMAS,Bad Bunny,38939,https://open.spotify.com/track/26QApq0cuO9brJigr0C0W4,CR
75,76,Fan de Tus Fotos,Nicky Jam,38866,https://open.spotify.com/track/1mauYRwbpoGQX6itP2FAJC,CR
76,77,Azul,J Balvin,38335,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1,CR
77,78,Safaera,Bad Bunny,38210,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y,CR
78,79,+Linda,Dalex,38149,https://open.spotify.com/track/5cBrOhKDyiJF9bPGUHKkG0,CR
79,80,Dámelo To’ (feat. Myke Towers),Selena Gomez,38103,https://open.spotify.com/track/36CiGk9oRdwTnBDMgKEfjl,CR
80,81,Explícito,Myke Towers,38092,https://open.spotify.com/track/6qraVL4IJaIj0IuEexYJNa,CR
81,82,Si Me Dices Que Sí,Reik,37525,https://open.spotify.com/track/56Ta1O7Jxxpjnc6cWdDKUo,CR
82,83,AYAYAY!,Christian Nodal,37452,https://open.spotify.com/track/7iQc2DabEtzp60faOO9EmN,CR
83,84,Fantasias,Rauw Alejandro,36973,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy,CR
84,85,Mala Costumbre,Manuel Turizo,36970,https://open.spotify.com/track/70uX4beGHc1nQikXveOknp,CR
85,86,EL POETA,Humbe,36783,https://open.spotify.com/track/2fIPEgY8CJ4hh5UDZa2lB9,CR
86,87,Si Estuviésemos Juntos,Bad Bunny,36436,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI,CR
87,88,Vete,Bad Bunny,36180,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW,CR
88,89,Callaita,Bad Bunny,35515,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,CR
89,90,De Cora <3,Rauw Alejandro,35360,https://open.spotify.com/track/22Sh5dlwbERqJAq1fZk5b2,CR
90,91,Adiós Amor,Christian Nodal,35322,https://open.spotify.com/track/63bmZnBN1CiJ9sA4qTEe8y,CR
91,92,Te Vi,Piso 21,35312,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,CR
92,93,Relación,Sech,35038,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ,CR
93,94,Si Veo a Tu Mamá,Bad Bunny,34977,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F,CR
94,95,GIRL LIKE ME,Black Eyed Peas,34967,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta,CR
95,96,Ignorantes,Bad Bunny,34873,https://open.spotify.com/track/38RIEav39FGi86jppxO0du,CR
96,97,Amor Tóxico,Christian Nodal,34687,https://open.spotify.com/track/5LPlvbxA6bJQHvUW12Mr22,CR
97,98,Jangueo,Alex Rose,34665,https://open.spotify.com/track/1bRpSCFv6P2OUhciByeRYR,CR
98,99,Probablemente,Christian Nodal,34641,https://open.spotify.com/track/4prmUBle7TtAeeUgCnsc3Z,CR
99,100,Diosa,Myke Towers,34612,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky,CR
100,101,Dynamite,BTS,34516,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc,CR
101,102,100 Años,Carlos Rivera,34403,https://open.spotify.com/track/33Va5mHYSweB26k0OsZAdu,CR
102,103,Del Mar,Ozuna,34366,https://open.spotify.com/track/5cpJFiNwYyWwFLH0V6B3N8,CR
103,104,A Tu Merced,Bad Bunny,34110,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0,CR
104,105,Mood (feat. iann dior),24kGoldn,34100,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,CR
105,106,Toda Remix - Remix,Alex Rose,33961,https://open.spotify.com/track/47ZS1OjnJpJVfGN9yHXfMn,CR
106,107,Someone You Loved,Lewis Capaldi,33150,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,CR
107,108,Ponte Pa' Mi,Justin Quiles,33025,https://open.spotify.com/track/4C6BlqqMwjFzOXzqpTeoWR,CR
108,109,Dance Monkey,Tones And I,32991,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,CR
109,110,Caramelo - Remix,Ozuna,32953,https://open.spotify.com/track/67jvGGbJmOmVonlyX3mNkV,CR
110,111,La Santa,Bad Bunny,32694,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK,CR
111,112,Up,Cardi B,32580,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi,CR
112,113,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",Bizarrap,32424,https://open.spotify.com/track/78SeXVRJ7KCqVmOwTiFjnI,CR
113,114,Tan Enamorados,CNCO,32332,https://open.spotify.com/track/1yc7ERfIzFxPP1E0OFRvp0,CR
114,115,Me Rehúso,Danny Ocean,32005,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o,CR
115,116,Adore You,Harry Styles,31771,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,CR
116,117,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)",Super Yei,31192,https://open.spotify.com/track/5DoLhdU27owX1NMrKLUbUl,CR
117,118,Elegí (feat. Dímelo Flow),Rauw Alejandro,31014,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau,CR
118,119,Ragga Tonseh,Navigator,30847,https://open.spotify.com/track/4XoocKOoSlRPCsmKV6Nj39,CR
119,120,Te Conocí en Japón,Humbe,30791,https://open.spotify.com/track/1QSvHSBcPlSlHhsntszy85,CR
120,121,China,Anuel AA,30397,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5,CR
121,122,Agua (with J Balvin),Tainy,30047,https://open.spotify.com/track/7CtbxAGq2P0jtYh6SH9DMR,CR
122,123,positions,Ariana Grande,29920,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,CR
123,124,Believer,Imagine Dragons,29512,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,CR
124,125,Yo Perreo Sola,Bad Bunny,29499,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw,CR
125,126,Another One Bites The Dust - Remastered 2011,Queen,29301,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,CR
126,127,Every Breath You Take,The Police,29183,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1,CR
127,128,Si Te Falta Alguien,Christian Nodal,28888,https://open.spotify.com/track/5KcuLISuSBnMFAPVhFnHr5,CR
128,129,Por Primera Vez,Camilo,28847,https://open.spotify.com/track/0pgj4EzB1XRqgZemoMNG5D,CR
129,130,No Hay Más Que Hablar,Morat,28771,https://open.spotify.com/track/4gC0IUJBZ6HQBy4SezYNgq,CR
130,131,Sweater Weather,The Neighbourhood,28762,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,CR
131,132,Christian Dior,Jhay Cortez,28670,https://open.spotify.com/track/4jOBQxq4Ffd8DDrsN4wPOR,CR
132,133,La Difícil,Bad Bunny,28590,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt,CR
133,134,Enchule,Rauw Alejandro,28423,https://open.spotify.com/track/0S9ZVNTNRzLMgb96tmmG1u,CR
134,135,"L-Gante: Bzrp Music Sessions, Vol.38",Bizarrap,28399,https://open.spotify.com/track/1Crj1zkRMpsEjb9NOR6Zof,CR
135,136,La Luz,Sech,28348,https://open.spotify.com/track/5zj8WNkBrEzlI5FKeYV4ol,CR
136,137,Si Se Da - Remix,Myke Towers,28291,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD,CR
137,138,Tal Vez,Paulo Londra,28230,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI,CR
138,139,Me Dediqué a Perderte,Alejandro Fernández,27947,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr,CR
139,140,"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix",Wisin,27902,https://open.spotify.com/track/6dyUkkcyYuDiHOwIRXYOJm,CR
140,141,Poco,Reik,27672,https://open.spotify.com/track/6VZMIyzOupI4vA68RaUgXb,CR
141,142,Bonita,Jeeiph,27549,https://open.spotify.com/track/2Q7KYjCv7XaLc0KRGY9m50,CR
142,143,Pa Mí - Remix,Dalex,27537,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz,CR
143,144,Procura,ChiChi Peralta,27501,https://open.spotify.com/track/2q9udNV9NK0BL3q9p6TLxf,CR
144,145,ADMV,Maluma,27479,https://open.spotify.com/track/4j3iq13kHs5PB94jdTp3Y3,CR
145,146,El Mismo Aire - con Pablo Alborán,Camilo,27339,https://open.spotify.com/track/5EbtodsuLbxrFDH6j5avVS,CR
146,147,Prisoner (feat. Dua Lipa),Miley Cyrus,27193,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B,CR
147,148,Break My Heart,Dua Lipa,27134,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,CR
148,149,Mamichula - con Nicki Nicole,Trueno,27125,https://open.spotify.com/track/0TUW9faHNaBmi89wsYGp9y,CR
149,150,Tutu,Camilo,26724,https://open.spotify.com/track/1Ol5LmdNDNpFu1oNwfgkux,CR
150,151,Somebody That I Used To Know,Gotye,26589,https://open.spotify.com/track/1qDrWA6lyx8cLECdZE7TV7,CR
151,152,Golden,Harry Styles,26566,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl,CR
152,153,Nada,Cali Y El Dandee,26460,https://open.spotify.com/track/4K8cyoCDovlc4FvtUr2Hfx,CR
153,154,WAP (feat. Megan Thee Stallion),Cardi B,26449,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,CR
154,155,ROCKSTAR (feat. Roddy Ricch),DaBaby,26407,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,CR
155,156,Aloha,Maluma,26389,https://open.spotify.com/track/5RAIMjdrCEjpjaR5tBATXU,CR
156,157,Shape of You,Ed Sheeran,26197,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,CR
157,158,Nena Maldición (feat. Lenny Tavárez),Paulo Londra,26050,https://open.spotify.com/track/77dMSg2VHi2wwXjXNrmcrZ,CR
158,159,Bohemian Rhapsody - Remastered 2011,Queen,25950,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,CR
159,160,What’s Next,Drake,25937,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz,CR
160,161,Hasta Que Dios Diga,Anuel AA,25734,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1,CR
161,162,Duele,Alejandro Fernández,25687,https://open.spotify.com/track/6CFaze42M5wiTqMidNtJLE,CR
162,163,La Mejor Versión de Mi - Remix,Natti Natasha,25638,https://open.spotify.com/track/2dy3TKVDEbIeWxeIb8JWqZ,CR
163,164,Desconocidos,Mau y Ricky,25596,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h,CR
164,165,goosebumps,Travis Scott,25234,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,CR
165,166,Los Besos,Greeicy,25167,https://open.spotify.com/track/6QSu3mgC8kUYtEDoBBQcJG,CR
166,167,De Vuelta Pa' La Vuelta,Daddy Yankee,24974,https://open.spotify.com/track/7AUhck1sPy11OExQmDDx4P,CR
167,168,Vete Pal Carajo,Yan Block,24854,https://open.spotify.com/track/1mrQYY0NATPCe7WOYcCKf1,CR
168,169,Vámonos a Marte,Kevin Kaarl,24718,https://open.spotify.com/track/2TzkIzgzIHhewMxyh1u4hh,CR
169,170,Caraluna,Bacilos,24711,https://open.spotify.com/track/7DhYjNLksXZhbRQeheAums,CR
170,171,PORFA,Feid,24378,https://open.spotify.com/track/4TOmcZvw0gHa7GiXRbcYAW,CR
171,172,Travesuras - Remix,Nio Garcia,24374,https://open.spotify.com/track/0VWLId2RwPCno9s1cJm2Vy,CR
172,173,Djadja (feat. Maluma) - Remix,Aya Nakamura,24349,https://open.spotify.com/track/13vDU8nPsvTGEVTMB8Vw7g,CR
173,174,Arcade,Duncan Laurence,24329,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C,CR
174,175,El Efecto - Remix,Rauw Alejandro,24252,https://open.spotify.com/track/74j34STf8L6uADnTN69ohv,CR
175,176,On The Ground,ROSÉ,24232,https://open.spotify.com/track/2pn8dNVSpYnAtlKFC8Q0DJ,CR
176,177,Take Me To Church,Hozier,24175,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI,CR
177,178,El Efecto,Rauw Alejandro,24164,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj,CR
178,179,tú me hiciste volar,Humbe,24077,https://open.spotify.com/track/7gx3fwyhHjpLbuW236QYiT,CR
179,180,Una Vez,Bad Bunny,24057,https://open.spotify.com/track/5J7teKIJGtqVypgYI6sqXj,CR
180,181,Millones,Camilo,23989,https://open.spotify.com/track/3YAnNBdk0uHyakXXzMbNJq,CR
181,182,Rude,MAGIC!,23944,https://open.spotify.com/track/6RtPijgfPKROxEzTHNRiDp,CR
182,183,Dream Girl - Remix,Ir Sais,23944,https://open.spotify.com/track/099tjv6oy2opbpCOA3nBwX,CR
183,184,We're Good,Dua Lipa,23902,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh,CR
184,185,Olvídate,Kidd Keo,23866,https://open.spotify.com/track/6Y4EGEbQvkh5s3hqcCknca,CR
185,186,Adan y Eva,Paulo Londra,23823,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6,CR
186,187,The Business,Tiësto,23666,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN,CR
187,188,Heartbreak Anniversary,Giveon,23611,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp,CR
188,189,Amor A Primera Vista,Los Ángeles Azules,23580,https://open.spotify.com/track/5Myb8S90Wg0yLec5kmrIGJ,CR
189,190,Sweet Child O' Mine,Guns N' Roses,23541,https://open.spotify.com/track/7o2CTH4ctstm8TNelqjb51,CR
190,191,34+35,Ariana Grande,23502,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,CR
191,192,Desnudarte,Brytiago,23328,https://open.spotify.com/track/3wrBFPDRyIGyGXxGSc970M,CR
192,193,Madrid (feat. Myke Towers),Maluma,23317,https://open.spotify.com/track/19OXtYzrJyCrQvTbfukt4H,CR
193,194,Girl,Myke Towers,23262,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5,CR
194,195,Si Me Tomo Una Cerveza,Migrantes,23212,https://open.spotify.com/track/3lCbsHaN1wCxyDzcNN2x4N,CR
195,196,KESI,Camilo,23184,https://open.spotify.com/track/42lpuSQmnLUM1ZXJVzIVOi,CR
196,197,Hold On,Justin Bieber,23148,https://open.spotify.com/track/4u4NyuceXP7Uzh7XFJKCr1,CR
197,198,Algo Mágico,Rauw Alejandro,23127,https://open.spotify.com/track/7D93pJcwymzaZx8WgBo2zG,CR
198,199,Ayer Me Llamó Mi Ex (feat. Lenny Santos),KHEA,23086,https://open.spotify.com/track/6C6mUonH6MNdSg5pw7kOc9,CR
199,200,Cuando Sera,Mora,23045,https://open.spotify.com/track/1UmZpd5navRsg2ukqCKJjc,CR
0,1,telepatía,Kali Uchis,5044703,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B,MX
1,2,DÁKITI,Bad Bunny,4798328,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49,MX
2,3,BICHOTA,KAROL G,4293750,https://open.spotify.com/track/7vrJn5hDSXRmdXoR30KgF1,MX
3,4,Bandido,Myke Towers,4039460,https://open.spotify.com/track/1xK1Gg9SxG8fy2Ya373oqb,MX
4,5,LA NOCHE DE ANOCHE,Bad Bunny,3526810,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck,MX
5,6,Hawái,Maluma,2959167,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp,MX
6,7,Baila Conmigo (with Rauw Alejandro),Selena Gomez,2853456,https://open.spotify.com/track/079Ey5uxL04AKPQgVQwx5h,MX
7,8,Save Your Tears,The Weeknd,2800058,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g,MX
8,9,Reloj,Rauw Alejandro,2747708,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J,MX
9,10,Ella No Es Tuya - Remix,Rochy RD,2306639,https://open.spotify.com/track/5YYW3yRktprLRr47WK219Y,MX
10,11,Algo Mágico,Rauw Alejandro,2272150,https://open.spotify.com/track/7D93pJcwymzaZx8WgBo2zG,MX
11,12,Hecha Pa' Mi,Boza,2251955,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx,MX
12,13,Blinding Lights,The Weeknd,2146259,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,MX
13,14,Fiel,Los Legendarios,2079997,https://open.spotify.com/track/7Bk0uXKk1uPT0XuQbpFzvs,MX
14,15,Ropa Cara,Camilo,2009957,https://open.spotify.com/track/2zY1iTaEgs8ROkkWtWLe7l,MX
15,16,Relación - Remix,Sech,2008947,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl,MX
16,17,TE MUDASTE,Bad Bunny,2007609,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY,MX
17,18,Mi Niña,Wisin,1926619,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi,MX
18,19,LOCATION,KAROL G,1858174,https://open.spotify.com/track/5Km4r87BoX2qqtoprYS1gh,MX
19,20,Hasta Abajo,Kevin Roldan,1847133,https://open.spotify.com/track/4PEfJZpVjdclfzZ9XO8uDw,MX
20,21,Más De La Una,Piso 21,1808506,https://open.spotify.com/track/69Y5IZuBvGyzySFt5x7kCq,MX
21,22,La Nota,Manuel Turizo,1797814,https://open.spotify.com/track/7ndTONDDRFGiPnnhOzOXxq,MX
22,23,Cabrón y Vago - En Vivo,El Fantasma,1786583,https://open.spotify.com/track/4nbWX2HzrOEnX4xxvYRCyU,MX
23,24,Se Te Nota (with Guaynaa),Lele Pons,1775270,https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu,MX
24,25,La Tóxica,Farruko,1748792,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv,MX
25,26,Parce (feat. Justin Quiles),Maluma,1739877,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ,MX
26,27,Aquí Abajo,Christian Nodal,1707973,https://open.spotify.com/track/16ONd70tvWAaLIc6hcLzaG,MX
27,28,GIRL LIKE ME,Black Eyed Peas,1671534,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta,MX
28,29,El Tóxico,Grupo Firme,1650401,https://open.spotify.com/track/7E9GeFGfjXw9LAI4ay6rsw,MX
29,30,Dime Cómo Quieres,Christian Nodal,1636038,https://open.spotify.com/track/4jcxBTrNvyqMJdMDyyjdYV,MX
30,31,Chica Ideal,Sebastian Yatra,1617591,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61,MX
31,32,Yo Ya No Vuelvo Contigo - En Vivo,Lenin Ramírez,1615524,https://open.spotify.com/track/1s59X35jDULAyOGmBuTAnd,MX
32,33,drivers license,Olivia Rodrigo,1565152,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS,MX
33,34,Machu Picchu,Camilo,1527146,https://open.spotify.com/track/6RV9pRLIQiXm3qTGeyQluf,MX
34,35,La Curiosidad,Jay Wheeler,1507537,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz,MX
35,36,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,1455058,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e,MX
36,37,Pa' Olvidarme De Ella,Piso 21,1454442,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh,MX
37,38,Vida de Rico,Camilo,1420470,https://open.spotify.com/track/4nTduFjaTmGysc9WKNuCcs,MX
38,39,BEBÉ,Camilo,1419274,https://open.spotify.com/track/3Zf4GutWZ7Hv3wsVQsSQPs,MX
39,40,Calla Tú,Danna Paola,1380011,https://open.spotify.com/track/7jL2tCE0Xn2tunqWayBkte,MX
40,41,BOOKER T,Bad Bunny,1374042,https://open.spotify.com/track/26w9NTiE9NGjW1ZvIOd1So,MX
41,42,La Casita,Banda MS de Sergio Lizárraga,1368651,https://open.spotify.com/track/0vtYnEw1eJwW26BrBnOAYJ,MX
42,43,911,Sech,1361576,https://open.spotify.com/track/2TksvaRivgAEj780DgRB73,MX
43,44,Me La Avente,Carin Leon,1357601,https://open.spotify.com/track/2QwMXe5zbqymDZGYsMDVqZ,MX
44,45,De Los Besos Que Te Di,Christian Nodal,1286897,https://open.spotify.com/track/1qfoq1qvZT7VwDVeekCJ97,MX
45,46,2 Veces,Los Plebes del Rancho de Ariel Camacho,1282377,https://open.spotify.com/track/2G5kj8gYNAVM4pQ0IBBaGA,MX
46,47,LA CANCIÓN,J Balvin,1274054,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,MX
47,48,Tusa,KAROL G,1272198,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,MX
48,49,EL POETA,Humbe,1263685,https://open.spotify.com/track/2fIPEgY8CJ4hh5UDZa2lB9,MX
49,50,Duele,Alejandro Fernández,1229218,https://open.spotify.com/track/6CFaze42M5wiTqMidNtJLE,MX
50,51,"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix",Wisin,1201419,https://open.spotify.com/track/6dyUkkcyYuDiHOwIRXYOJm,MX
51,52,Don't Start Now,Dua Lipa,1194513,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,MX
52,53,Mi Cuarto,Jerry Di,1192106,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ,MX
53,54,No Te Enamores - Remix,Milly,1161731,https://open.spotify.com/track/2mM3gZ0BbPwPPMelbA8vgt,MX
54,55,Ponte Pa' Mi,Justin Quiles,1156210,https://open.spotify.com/track/4C6BlqqMwjFzOXzqpTeoWR,MX
55,56,Ramito De Violetas,Mi Banda El Mexicano,1131663,https://open.spotify.com/track/6sRaqq9SYsSTPvrWkL1sRy,MX
56,57,Ahora Te Puedes Marchar,Luis Miguel,1128541,https://open.spotify.com/track/1uKjQoh8JZj9ryuYRhpd7E,MX
57,58,Azul,J Balvin,1125997,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1,MX
58,59,Agua de Jamaica,Maluma,1121628,https://open.spotify.com/track/41BzKiCrKpUQHS3TP0jmdr,MX
